公告类型,公告子类型,公告标题,公告内容,项目编号,产品,招标预算金额（元）,招标公司,招标公司类型,招标联系人,招标代理机构,代理机构联系人,中标公司,中标联系人,中标金额（元）,发布时间,省份,城市,招标状态,标书获取截止日期,投标截止日期,链接
中标,中标结果,济南职业学院济南职业学院智能制造多轴数控加工仿真实训室建设项目中标公告,,SDGP370100202102001344,"数控机床,CAM系统,多轴数控加工仿真系统,技术指导手册,单机加密锁,多轴数控加工仿真实训室建设项目,数控车铣仿真系统网络版加密锁,多轴数控仿真系统网络版加密锁,数控仿真系统虚拟服务器,数控插补仿真系统,智能制造数控仿真集成考试模块,龙门机床模型,定制模型及安全运行保证系统,智能制造模具装配教学系统,数控仿真配套教学用书,软件系统使用培训",1849888.0,济南职业学院,学校,采购人-18660123011,山东盛和招标代理有限公司,靖**-13370505809,中兴华曜智能科技（山东省）有限公司,,1849888.0,2021-12-09,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/314907803/b2
中标,合同,临沂大学临沂大学2021年沂蒙精神虚拟仿真实验软件项目采购合同公示,,SDGP370000000202102008490,"虚拟仿真实验软件项目,通用应用软件开发服务",258600.0,临沂大学,学校,采购人-13954932898,,,北京合联益诚科技有限公司,中标人-18903137274,258600.0,2021-12-08,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/314202016/b2
中标,中标结果,山东大学虚拟仿真实验平台V1.0中标公告,,SDJXHD20210363-B053,虚拟仿真实验平台V10,479500.0,山东大学,学校,,山东大学招标采购管理中心,,山东欧倍尔软件科技有限责任公司,,479500.0,2021-12-08,山东,,,,,https://www.zhiliaobiaoxun.com/content/312547710/b2
中标,中标结果,【临沂】临沂职业学院智能制造VR虚拟仿真实训室项目中标公示,,SDGP371300202102000876,智能制造VR虚拟仿真实训室项目,3332770.0,临沂职业学院,学校,采购人-0539-2872019,天勤工程咨询有限公司,张**-18669527677,济南科明数码技术股份有限公司,,3332770.0,2021-12-08,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/342850580/b2
中标,合同,山东警察学院山东警察学院虚拟仿真实验室建设项目采购合同公示,,SDGP370000000202102010069,"虚拟仿真实验室建设项目,智能化安装工程",3885227.0,山东警察学院,学校,采购人-18615177537,,,山东赛盟信息科技有限公司,中标人-15610188078,3885227.0,2021-12-07,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/313192279/b2
中标,合同,【山东省本级】山东师范大学山东师范大学心理学院虚拟仿真实验建设项目（11166）合同公开,,SDGP370000000202102009194,"虚拟仿真实验建设项目,行业应用软件开发服务",539120.0,山东师范大学,学校,采购人-86180860,,,北京润尼尔网络科技有限公司,中标人-13261231198,539120.0,2021-12-07,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/313125379/b2
中标,合同,烟台大学烟台大学虚拟仿真教室资源建设及中控系统采购项目采购合同公示,,SDGP370000000202102010831,"虚拟仿真教室资源建设,计算机设备及软件,中控系统",12000.0,烟台大学,学校,采购人-0535-6902287,,,北京欧倍尔软件技术开发有限公司,樊**-13718217218,12000.0,2021-12-07,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/313227719/b2
中标,合同,烟台大学烟台大学虚拟仿真多媒体系统配置采购项目采购合同公示,,SDGP370000000202102010830,"虚拟仿真多媒体系统配置,计算机设备",11000.0,烟台大学,学校,采购人-0535-6902287,,,山东广为海洋科技有限公司,中标人-15315153366,11000.0,2021-12-07,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/313227723/b2
中标,合同,烟台大学烟台大学虚拟仿真沉浸式教学CAVE系统采购项目采购合同公示,,SDGP370000000202102010832,"虚拟仿真沉浸式教学CAVE系统,计算机设备及软件",0.0,烟台大学,学校,采购人-0535-6902287,,,济南恒久科学仪器有限公司,中标人-13656404322,0.0,2021-12-07,山东,烟台,,,,https://www.zhiliaobiaoxun.com/content/313228256/b2
中标,合同,【山东省本级】山东师范大学山东师范大学实设处2021年第二批虚拟仿真实验教学系统采购合同公开,,SDGP370000000202102010417-D,"虚拟仿真实验教学系统,行业应用软件开发服务",48650.0,山东师范大学,学校,采购人-86180860,,,北京润尼尔网络科技有限公司,中标人-13261231198,48650.0,2021-12-07,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/313125394/b2
中标,中标结果,山东外贸职业学院虚拟仿真语言学习中心虚拟现实场景开发采购项目中标（成交）公告,,SDGP370000000202102010441,虚拟现实场景开发,2097000.0,山东外贸职业学院,学校,采购人-0532-55761283,山东盛和招标代理有限公司,陈*-0532-67737979,青岛数智孪生科技有限公司,,2097000.0,2021-12-07,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/313152218/b2
中标,中标结果,泰山护理职业学院虚拟仿真综合平台及医学影像技术虚拟仿真教学系统采购项目 成交结果公告,,SDLXZB2021-1116-00,虚拟仿真综合平台及医学影像技术虚拟仿真教学系统,0.0,泰山护理职业学院,学校,采购人-0538-8082119,山东立信招标代理有限公司,张*-0538-6220518,"山东泽众电子科技有限公司
山东众一商贸有限公司",,"92800.0
242000.0",2021-12-06,山东,泰安,,,,https://www.zhiliaobiaoxun.com/content/313043026/b2
中标,合同,枣庄职业（技师）学院食品检验管理1+X证书虚拟仿真实训平台软件采购项目合同公示,,SDGP370400202102000328,食品检验管理1X证书虚拟仿真实训平台软件,0.0,枣庄职业学院,学校,采购人-0632-8628229,,,山东盛富巨实验设备有限公司,贲**-18865957333,0.0,2021-12-06,山东,枣庄,,,,https://www.zhiliaobiaoxun.com/content/340661897/b2
中标,合同,【山东省本级】山东第一医科大学科教融合教育提升虚拟仿真实验系统合同公开,,SDGP370000000202102010898,"虚拟仿真实验系统,计算机软件",798000.0,山东第一医科大学,学校,采购人-59556920,,,山东泽众电子科技有限公司,中标人-13075363230,798000.0,2021-12-06,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/312983555/b2
中标,合同,济南职业学院济南职业学院汽车评估与金融保险服务考核系统&虚拟仿真软件合同公示,,SDGP370100202102000906,"虚拟仿真软件,汽车评估与金融保险服务考核系统",818200.0,济南职业学院,学校,采购人-18660123011,,,山东翰霖信息技术有限公司,中标人-18660741587,818200.0,2021-12-06,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/312984179/b2
中标,中标结果,【临沂】临沂职业学院虚拟仿真实训基地公共平台软硬件建设项目中标公示,,SDGP371300202102000840,虚拟仿真实训基地公共平台软硬件建设项目,1916620.0,临沂职业学院,学校,采购人-0539-2872019,山东和顺建设项目管理有限公司,代理联系人-15653911887,济南科明数码技术股份有限公司,,1916620.0,2021-12-06,山东,临沂,,,,https://www.zhiliaobiaoxun.com/content/342965329/b2
中标,中标结果,【青岛】青岛市技师学院青岛市技师学院“5G+工业互联网”实训室建设中标公告,,,"基站建设与维护虚拟仿真实训系统,数字孪生系统,工业云平台,实训室建设,系统展示大屏,MES系统,《5G基站建设与维护》课程资源,工业互联网技术边缘计算基础系统,工业互联网技术边缘计算高级系统,工业互联网教学资源包",1098099.0,青岛市技师学院,学校,葛**-0532-81725768,青岛中盈招标咨询有限公司,杨**-0532-80977978,南京中兴信雅达信息科技有限公司,,1098099.0,2021-12-06,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/342851230/b2
中标,合同,山东商业职业技术学院山东商业职业技术学院“建党百年红色追梦之旅虚拟仿真展示中心”项目（二次）采购合同公示,,SDGP370000000202102008706,虚拟仿真展示中心项目,998500.0,山东商业职业技术学院,学校,采购人-86335316,,,天津市云夫科技有限公司,中标人-13920548601,998500.0,2021-12-03,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/311549669/b2
中标,合同,【山东省本级】山东商业职业技术学院山东商业职业技术学院智能制造与服务学院冷链虚拟仿真实训平台采购项目（11233）合同公开,,SDGP370000000202102006483,"冷链虚拟仿真实训平台,物品",794965.0,山东商业职业技术学院,学校,采购人-86335316,,,山东起诚信息科技有限公司,中标人-18678873998,794965.0,2021-12-03,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/311602389/b2
中标,中标结果,跨境电子商务海外仓储物流虚拟仿真实验系统结果公告,,QDLXCG2021000433,仓储物流虚拟仿真实验系统,42000.0,青岛大学金家岭校区经济学院,学校,,,,青岛唯唯视界教育科技有限公司,,40000.0,2021-12-02,山东,,,,,https://www.zhiliaobiaoxun.com/content/311192829/b2
中标,中标结果,【山东省本级】山东商业职业技术学院食品药品学院虚拟仿真实训基地VR虚拟仿真单元建设项目验收报告公开,,SDGP370000000202102006244,VR虚拟仿真单元建设项目,0.0,山东商业职业技术学院,学校,采购人-86335512,,,山东永晟科学仪器有限公司,中标人-18005315111,0.0,2021-12-02,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/311181154/b2
中标,合同,山东科技大学电子产品研发虚拟仿真教学与培训系统采购合同公示,,SDGP370000000202102006916,"电子产品研发虚拟仿真教学与培训系统,计算机软件",297000.0,山东科技大学,学校,采购人-86057157,,,天津瀚海星云数字科技股份有限公司,中标人-13821130673,297000.0,2021-12-02,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/311190003/b2
中标,中标结果,山东商业职业技术学院食品药品学院农产品检测大赛-气相三维虚拟仿真软件项目验收报告公示,,SDGP370000000202102006245,气相三维虚拟仿真软件项目,0.0,山东商业职业技术学院,学校,采购人-86335512,,,北京欧倍尔软件技术开发有限公司,樊**-13718217218,0.0,2021-12-02,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/311250008/b2
中标,中标结果,曲阜师范大学化学与化工学院实验室仪器设备采购项目中标（成交）公告,,SDGP370000000202102010554,"电容去离子电极材料制备及应用虚拟仿真软件,实验室仪器设备",378800.0,曲阜师范大学,学校,采购人-0537-4458187,山东三木招标有限公司,,青岛光线电子科技有限公司,,378800.0,2021-12-02,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/311320231/b2
中标,中标结果,护理实训设备购置项目中标（成交）公告,,SDGP370800202102000527,"颌面部骨解剖虚拟仿真实验系统,电视设备,护理实训设备,制冷压缩机,光灯,拉钩,道心电图机,仿真平台,护仪,气管插管,超声洁治器,铸圈,牙周探针,护理训练模,龈下刮治器,台式计算机,普通探针,三腔二囊管止血术,移动护理工,口腔全口义齿排牙训练系统,虚拟现实口腔种植模拟系统,口腔牙齿素描训练系统,视频设备,颞下颌关节解剖和运动虚拟仿真线上学习系统,口腔医学义齿铸造系统,口腔义齿卡环设计系统,口腔模型检查系统,口腔器械认知虚拟仿真实验教学系统,出生婴儿模,7颤仪,口腔种植基础虚拟仿真实验教学系统,护理学虚拟训练项目,模型检查虚拟,龈下刮治术虚拟仿真实验教学系统,口腔局部麻醉术虚拟仿真训练系统,颌面部神经血管解剖虚拟仿真实验教学系统,铸造机离心铸和调节平衡块,固定义齿工艺技术虚拟仿真实训系统,龈下刮治术虚拟仿真训练系统,树羽,心脏除颤监",924000.0,山东省济宁卫生学校,学校,采购人-0537-6520023,山东信义工程管理有限公司,"徐**-13287289700,代理联系人-15263736175",山东众威医疗器械有限公司,,924000.0,2021-12-02,山东,济宁,,,,https://www.zhiliaobiaoxun.com/content/313077234/b2
中标,中标结果,青岛科技大学海洋科学虚拟仿真软件采购项目（11329）中标（成交）公告,,SDGP370000000202102010745,"虚拟仿真软件,海水淡化虚拟仿真教学系统软件",0.0,青岛科技大学,学校,采购人-0532-88959027,山东三木招标有限公司,代理联系人-0531-66589933,"青岛励图高科信息技术有限公司
青岛慧海高科信息技术有限公司
青岛伊科赛林智能科技有限公司",,"479500.0
0.0
0.0",2021-12-01,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/310991342/b2
中标,中标结果,【山东省本级】山东商业职业技术学院信息与艺术学院虚拟仿真实训中心验收报告公开,,SDGP370000000202102005847,虚拟仿真实训中心验收,0.0,山东商业职业技术学院,学校,采购人-86335512,,,百科荣创（北京）科技发展有限公司,中标人-13691196459,0.0,2021-12-01,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/310993477/b2
中标,中标结果,山东师范大学文学院虚拟仿真软件及智慧考试平台开发项目中标（成交）公告,,SDGP370000000202102010860,"虚拟仿真软件,智慧考试平台开发项目,虚拟仿真一流课程软件开发项目",0.0,山东师范大学,学校,采购人-86180857,山东新亚欧招投标有限公司,,"北京鑫锐诚毅数字科技有限公司
山东敏行电子有限公司",,"448050.0
129600.0",2021-12-01,山东,济南,,,,https://www.zhiliaobiaoxun.com/content/311058375/b2
中标,合同,山东科技大学校虚拟仿真实验教学中心设备采购采购合同公示,,SDGP370000000202102008017,"虚拟仿真实验教学中心设备,激光仪器",755580.0,山东科技大学,学校,采购人-86057157,,,济南科明数码技术股份有限公司,中标人-18668990895,755580.0,2021-12-01,山东,青岛,,,,https://www.zhiliaobiaoxun.com/content/311069749/b2
中标,合同,淄博职业学院智能制造虚拟仿真基地专业实训室设备采购项目合同公示,,SDGP370300202102000728,实训室设备,0.0,淄博职业学院,学校,张**-0533-2342051,,,山东嘉成顺信息技术有限公司,王*-15963318094,0.0,2021-12-01,山东,淄博,,,,https://www.zhiliaobiaoxun.com/content/291688937/b2
中标,中标结果,烟台大学虚拟仿真沉浸式教学CAVE系统采购项目成交公告,,SDGP370000000202102010832,虚拟仿真沉浸式教学CAVE系统,348000.0,烟台大学,学校,,山东盛和招标代理有限公司,陈*-0532-67737979,济南恒久科学仪器有限公司,,348000.0,2021-11-30,山东,,,,,https://www.zhiliaobiaoxun.com/content/310900216/b2
